title;year;url;checkedcount;favouritecount;officialtoplistcount;usertoplistcount;akatitle;imdburl;checked;favorite;disliked;watchlist;owned
"Stand by Me";1986;http://www.icheckmovies.com/movies/stand+by+me/;37543;2870;7;347;;http://www.imdb.com/title/tt0092005/;"2014-09-07 09:46:28";no;no;no;no
"The Queen of Versailles";2012;http://www.icheckmovies.com/movies/the+queen+of+versailles/;1244;49;1;57;;http://www.imdb.com/title/tt2125666/;"2014-08-26 12:40:54";no;no;no;no
"The Lego Movie";2014;http://www.icheckmovies.com/movies/the+lego+movie/;11860;973;5;206;;http://www.imdb.com/title/tt1490017/;"2014-08-15 01:07:55";no;no;no;no
Her;2013;http://www.icheckmovies.com/movies/her-2013/;16815;2236;7;382;;http://www.imdb.com/title/tt1798709/;"2014-08-14 10:16:32";no;no;no;no
"Life of Pi";2012;http://www.icheckmovies.com/movies/life+of+pi/;24585;1726;7;340;;http://www.imdb.com/title/tt0454876/;"2014-08-03 10:04:40";no;no;no;no
"Dawn of the Planet of the Apes";2014;http://www.icheckmovies.com/movies/dawn+of+the+planet+of+the+apes/;7030;379;1;149;;http://www.imdb.com/title/tt2103281/;"2014-07-20 12:27:01";no;no;no;no
Zelig;1983;http://www.icheckmovies.com/movies/zelig/;5045;504;6;161;;http://www.imdb.com/title/tt0086637/;"2014-07-19 15:08:46";no;no;no;no
"Bad Taste";1987;http://www.icheckmovies.com/movies/bad+taste/;4326;225;3;108;;http://www.imdb.com/title/tt0092610/;"2014-07-12 02:09:27";no;no;no;no
Heat;1995;http://www.icheckmovies.com/movies/heat/;35832;2704;16;379;;http://www.imdb.com/title/tt0113277/;"2014-07-04 02:49:15";no;no;no;no
"The Thin Red Line";1998;http://www.icheckmovies.com/movies/the+thin+red+line/;17594;1239;13;363;;http://www.imdb.com/title/tt0120863/;"2014-06-26 16:34:11";no;no;no;no
Melancholia;2011;http://www.icheckmovies.com/movies/melancholia-2011-1/;12675;1334;7;290;;http://www.imdb.com/title/tt1527186/;"2014-06-26 11:59:59";no;no;no;no
"Breakfast at Tiffany's";1961;http://www.icheckmovies.com/movies/breakfast+at+tiffanys/;24704;2087;8;321;;http://www.imdb.com/title/tt0054698/;"2014-06-19 01:17:27";no;no;no;no
Elysium;2013;http://www.icheckmovies.com/movies/elysium/;8589;188;1;124;;http://www.imdb.com/title/tt1535108/;"2014-06-16 10:49:39";no;no;no;no
Frozen;2013;http://www.icheckmovies.com/movies/frozen-2013/;17547;984;3;260;;http://www.imdb.com/title/tt2294629/;"2014-06-14 13:12:34";no;no;no;no
"The Third Man";1949;http://www.icheckmovies.com/movies/the+third+man/;16319;2071;31;591;;http://www.imdb.com/title/tt0041959/;"2014-06-12 01:39:16";no;no;no;no
"The Woman in Black";2012;http://www.icheckmovies.com/movies/the+woman+in+black-2012-1/;6106;135;0;115;;http://www.imdb.com/title/tt1596365/;"2014-06-09 13:16:44";no;no;no;no
"Transporter 2";2005;http://www.icheckmovies.com/movies/transporter+2/;7500;114;0;55;;http://www.imdb.com/title/tt0388482/;"2014-06-09 13:01:35";no;no;no;no
Jarhead;2005;http://www.icheckmovies.com/movies/jarhead/;8070;273;0;88;;http://www.imdb.com/title/tt0418763/;"2014-06-09 12:59:02";no;no;no;no
"P.S. I Love You";2007;http://www.icheckmovies.com/movies/p.s.+i+love+you/;12849;646;0;86;;http://www.imdb.com/title/tt0431308/;"2014-06-09 12:56:13";no;no;no;no
"Trick 'r Treat";2007;http://www.icheckmovies.com/movies/trick+r+treat/;3157;227;0;101;;http://www.imdb.com/title/tt0862856/;"2014-06-09 12:52:13";no;no;no;no
Hanna;2011;http://www.icheckmovies.com/movies/hanna/;9784;525;0;127;;http://www.imdb.com/title/tt0993842/;"2014-06-09 12:42:50";no;no;no;no
Mallrats;1995;http://www.icheckmovies.com/movies/mallrats/;6882;336;1;61;;http://www.imdb.com/title/tt0113749/;"2014-06-09 12:34:29";no;no;no;no
Beowulf;2007;http://www.icheckmovies.com/movies/beowulf/;7029;99;0;67;;http://www.imdb.com/title/tt0442933/;"2014-06-09 12:06:19";no;no;no;no
"Days of Heaven";1978;http://www.icheckmovies.com/movies/days+of+heaven/;7062;911;19;343;;http://www.imdb.com/title/tt0077405/;"2014-06-09 02:12:48";no;no;no;no
"The History Boys";2006;http://www.icheckmovies.com/movies/the+history+boys/;1521;140;1;45;;http://www.imdb.com/title/tt0464049/;"2014-06-05 18:37:34";no;no;no;no
"Citizen Kane";1941;http://www.icheckmovies.com/movies/citizen+kane/;39543;3705;32;819;;http://www.imdb.com/title/tt0033467/;"2014-06-05 01:14:42";no;no;no;no
Akira;1988;http://www.icheckmovies.com/movies/akira/;22313;2074;16;313;;http://www.imdb.com/title/tt0094625/;"2014-06-03 09:11:03";no;no;no;no
Clerks.;1994;http://www.icheckmovies.com/movies/clerks./;30596;2542;5;280;;http://www.imdb.com/title/tt0109445/;"2014-05-29 22:40:27";no;no;no;no
"Do the Right Thing";1989;http://www.icheckmovies.com/movies/do+the+right+thing/;12368;1132;18;382;;http://www.imdb.com/title/tt0097216/;"2014-05-29 01:37:27";yes;no;no;no
Mask;1985;http://www.icheckmovies.com/movies/mask/;1371;58;0;34;;http://www.imdb.com/title/tt0089560/;"2014-05-28 13:29:08";no;no;no;no
"Butch Cassidy and the Sundance Kid";1969;http://www.icheckmovies.com/movies/butch+cassidy+and+the+sundance+kid/;24185;1928;23;451;;http://www.imdb.com/title/tt0064115/;"2014-05-28 00:29:24";no;no;no;no
"Starter for 10";2006;http://www.icheckmovies.com/movies/starter+for+10/;1550;60;0;42;;http://www.imdb.com/title/tt0477095/;"2014-05-27 17:17:16";no;no;no;no
"For the Birds";2000;http://www.icheckmovies.com/movies/for+the+birds/;10906;384;1;54;;http://www.imdb.com/title/tt0248808/;"2014-05-27 02:19:44";no;no;no;no
Prometheus;2012;http://www.icheckmovies.com/movies/prometheus/;20037;843;1;258;;http://www.imdb.com/title/tt1446714/;"2014-05-26 00:34:46";no;no;no;no
"Django Unchained";2012;http://www.icheckmovies.com/movies/django+unchained/;40919;4583;10;577;;http://www.imdb.com/title/tt1853728/;"2014-05-25 02:22:16";no;no;no;no
"Mona Lisa Smile";2003;http://www.icheckmovies.com/movies/mona+lisa+smile/;5920;188;0;53;;http://www.imdb.com/title/tt0304415/;"2014-05-25 02:20:18";no;no;no;no
"La double vie de Véronique";1991;http://www.icheckmovies.com/movies/la+double+vie+de+veronique/;4543;671;10;229;"The Double Life of Veronique";http://www.imdb.com/title/tt0101765/;"2014-05-21 23:49:46";no;no;no;no
"One Froggy Evening";1955;http://www.icheckmovies.com/movies/one+froggy+evening/;5827;296;5;74;;http://www.imdb.com/title/tt0048449/;"2014-05-20 16:34:20";no;no;no;no
"Duck Amuck";1953;http://www.icheckmovies.com/movies/duck+amuck/;7674;492;7;121;;http://www.imdb.com/title/tt0045708/;"2014-05-20 16:17:48";no;no;no;no
Rejected;2000;http://www.icheckmovies.com/movies/rejected/;4577;437;1;57;;http://www.imdb.com/title/tt0234588/;"2014-05-20 16:02:12";no;no;no;no
"Day & Night";2010;http://www.icheckmovies.com/movies/day+and+night/;8912;402;1;63;;http://www.imdb.com/title/tt1620446/;"2014-05-20 16:02:08";no;no;no;no
"Partly Cloudy";2009;http://www.icheckmovies.com/movies/partly+cloudy/;7787;368;1;45;;http://www.imdb.com/title/tt1425244/;"2014-05-20 16:01:48";no;no;no;no
"A Close Shave";1995;http://www.icheckmovies.com/movies/a+close+shave-1995-1/;15008;471;1;91;;http://www.imdb.com/title/tt0112691/;"2014-05-20 16:01:10";no;no;no;no
"The Wrong Trousers";1993;http://www.icheckmovies.com/movies/the+wrong+trousers/;18307;794;3;118;;http://www.imdb.com/title/tt0108598/;"2014-05-20 16:00:35";no;no;no;no
"Le voyage dans la lune";1902;http://www.icheckmovies.com/movies/le+voyage+dans+la+lune/;12555;703;11;235;"A Trip to the Moon";http://www.imdb.com/title/tt0000417/;"2014-05-20 15:59:44";no;no;no;no
"La pianiste";2001;http://www.icheckmovies.com/movies/la+pianiste/;4448;416;5;153;"The Piano Teacher";http://www.imdb.com/title/tt0254686/;"2014-05-20 15:40:30";no;no;no;no
Kynodontas;2009;http://www.icheckmovies.com/movies/kynodontas/;4258;552;3;175;Dogtooth;http://www.imdb.com/title/tt1379182/;"2014-05-20 15:38:20";no;no;no;no
"The Texas Chainsaw Massacre";2003;http://www.icheckmovies.com/movies/the+texas+chainsaw+massacre/;5737;91;0;88;;http://www.imdb.com/title/tt0324216/;"2014-05-20 13:34:09";no;no;no;no
"Raging Bull";1980;http://www.icheckmovies.com/movies/raging+bull/;28343;2414;29;621;;http://www.imdb.com/title/tt0081398/;"2014-05-20 00:26:12";no;no;no;no
"The Cat Concerto";1947;http://www.icheckmovies.com/movies/the+cat+concerto/;4355;178;4;70;;http://www.imdb.com/title/tt0039251/;"2014-05-15 17:23:27";no;no;no;no
"The Fountain";2006;http://www.icheckmovies.com/movies/the+fountain/;18302;1702;5;213;;http://www.imdb.com/title/tt0414993/;"2014-05-15 02:26:17";no;no;no;no
"Blue Velvet";1986;http://www.icheckmovies.com/movies/blue+velvet/;19638;2173;17;550;;http://www.imdb.com/title/tt0090756/;"2014-05-14 22:26:40";yes;no;no;no
"A History of Violence";2005;http://www.icheckmovies.com/movies/a+history+of+violence/;18802;1058;7;255;;http://www.imdb.com/title/tt0399146/;"2014-05-13 12:31:29";no;no;no;no
"Scream 2";1997;http://www.icheckmovies.com/movies/scream+2/;16094;172;1;116;;http://www.imdb.com/title/tt0120082/;"2014-05-09 13:50:26";no;no;no;no
"Superman II";1980;http://www.icheckmovies.com/movies/superman+ii/;10524;189;1;93;;http://www.imdb.com/title/tt0081573/;"2014-05-09 13:50:13";no;no;no;no
Invictus;2009;http://www.icheckmovies.com/movies/invictus/;12011;432;0;94;;http://www.imdb.com/title/tt1057500/;"2014-05-09 13:48:22";no;no;no;no
Contact;1997;http://www.icheckmovies.com/movies/contact/;12927;812;1;130;;http://www.imdb.com/title/tt0118884/;"2014-05-09 13:48:19";no;no;no;no
"Trading Places";1983;http://www.icheckmovies.com/movies/trading+places/;8184;353;2;122;;http://www.imdb.com/title/tt0086465/;"2014-05-09 13:47:00";no;no;no;no
Babel;2006;http://www.icheckmovies.com/movies/babel/;23038;1303;4;230;;http://www.imdb.com/title/tt0449467/;"2014-05-09 13:46:14";no;no;no;no
Pleasantville;1998;http://www.icheckmovies.com/movies/pleasantville/;9402;644;0;122;;http://www.imdb.com/title/tt0120789/;"2014-05-09 13:45:19";no;no;no;no
"The Meaning of Life";1983;http://www.icheckmovies.com/movies/the+meaning+of+life/;8525;549;2;129;;http://www.imdb.com/title/tt0085959/;"2014-05-09 13:44:41";no;no;no;no
"Ne le dis à personne";2006;http://www.icheckmovies.com/movies/ne+le+dis+a+personne/;2040;149;2;81;"Tell No One";http://www.imdb.com/title/tt0362225/;"2014-05-09 13:44:27";no;no;no;no
"Of Mice and Men";1992;http://www.icheckmovies.com/movies/of+mice+and+men-1992-1/;3088;89;0;39;;http://www.imdb.com/title/tt0105046/;"2014-05-09 13:43:46";no;no;no;no
"Falling Down";1993;http://www.icheckmovies.com/movies/falling+down/;6715;571;0;94;;http://www.imdb.com/title/tt0106856/;"2014-05-09 13:43:26";no;no;no;no
"Little Children";2006;http://www.icheckmovies.com/movies/little+children/;4214;292;1;102;;http://www.imdb.com/title/tt0404203/;"2014-05-09 13:42:15";no;no;no;no
"The Recruit";2003;http://www.icheckmovies.com/movies/the+recruit/;4290;93;0;37;;http://www.imdb.com/title/tt0292506/;"2014-05-09 13:41:14";no;no;no;no
"Black Hawk Down";2001;http://www.icheckmovies.com/movies/black+hawk+down/;21494;923;3;202;;http://www.imdb.com/title/tt0265086/;"2014-05-09 13:39:14";no;no;no;no
"A Bronx Tale";1993;http://www.icheckmovies.com/movies/a+bronx+tale/;3615;256;0;69;;http://www.imdb.com/title/tt0106489/;"2014-05-09 13:38:37";no;no;no;no
"The Boy in the Striped Pyjamas";2008;http://www.icheckmovies.com/movies/the+boy+in+the+striped+pyjamas/;11106;786;0;89;"The Boy in the Striped Pajamas";http://www.imdb.com/title/tt0914798/;"2014-05-09 13:37:58";no;no;no;no
"Star Trek Into Darkness";2013;http://www.icheckmovies.com/movies/star+trek+into+darkness/;15643;768;1;214;;http://www.imdb.com/title/tt1408101/;"2014-05-09 13:37:01";no;no;no;no
Byzantium;2012;http://www.icheckmovies.com/movies/byzantium/;995;35;0;60;;http://www.imdb.com/title/tt1531901/;"2014-05-09 13:33:44";no;no;no;no
"Lord of War";2005;http://www.icheckmovies.com/movies/lord+of+war/;17084;1035;0;93;;http://www.imdb.com/title/tt0399295/;"2014-05-09 13:28:11";no;no;no;no
"The Weather Man";2005;http://www.icheckmovies.com/movies/the+weather+man/;3949;107;0;42;;http://www.imdb.com/title/tt0384680/;"2014-05-09 13:27:03";no;no;no;no
"Small Time";1996;http://www.icheckmovies.com/movies/small+time-1996/;27;0;0;5;;http://www.imdb.com/title/tt0117668/;"2014-05-09 03:32:00";no;no;no;no
"Once Upon a Time in the Midlands";2002;http://www.icheckmovies.com/movies/once+upon+a+time+in+the+midlands/;156;3;0;6;;http://www.imdb.com/title/tt0301684/;"2014-05-09 03:31:34";no;no;no;no
Swingers;1996;http://www.icheckmovies.com/movies/swingers/;3475;203;1;86;;http://www.imdb.com/title/tt0117802/;"2014-05-09 02:13:10";no;no;no;no
Brick;2005;http://www.icheckmovies.com/movies/brick/;14906;1584;6;177;;http://www.imdb.com/title/tt0393109/;"2014-05-08 12:47:04";no;no;no;no
"Line of Sight";2012;http://www.icheckmovies.com/movies/line+of+sight/;23;1;0;1;;http://www.imdb.com/title/tt2286630/;"2014-05-06 12:19:10";no;no;no;no
Chinatown;1974;http://www.icheckmovies.com/movies/chinatown/;27865;2750;27;661;;http://www.imdb.com/title/tt0071315/;"2014-05-04 00:50:24";no;no;no;no
"Bridge to Terabithia";2007;http://www.icheckmovies.com/movies/bridge+to+terabithia/;8246;400;0;77;;http://www.imdb.com/title/tt0398808/;"2014-05-03 17:23:38";no;no;no;no
"Mean Creek";2004;http://www.icheckmovies.com/movies/mean+creek/;1368;76;0;38;;http://www.imdb.com/title/tt0377091/;"2014-05-03 17:23:12";no;no;no;no
"Attack the Block";2011;http://www.icheckmovies.com/movies/attack+the+block/;6616;505;0;139;;http://www.imdb.com/title/tt1478964/;"2014-05-03 10:02:23";no;no;no;no
"The World's End";2013;http://www.icheckmovies.com/movies/the+worlds+end/;8062;505;1;173;;http://www.imdb.com/title/tt1213663/;"2014-05-03 09:59:43";no;no;no;no
Equilibrium;2002;http://www.icheckmovies.com/movies/equilibrium/;12394;893;0;132;;http://www.imdb.com/title/tt0238380/;"2014-05-03 01:36:43";no;no;no;no
"Road to Perdition";2002;http://www.icheckmovies.com/movies/road+to+perdition/;12538;729;3;170;;http://www.imdb.com/title/tt0257044/;"2014-05-02 19:35:21";no;no;no;no
"Le quattro volte";2010;http://www.icheckmovies.com/movies/le+quattro+volte/;431;60;1;72;"The Four Times";http://www.imdb.com/title/tt1646975/;"2014-05-02 18:49:10";no;no;no;no
"One Hour Photo";2002;http://www.icheckmovies.com/movies/one+hour+photo/;6418;229;0;62;;http://www.imdb.com/title/tt0265459/;"2014-04-30 20:14:56";no;no;no;no
"Right at Your Door";2006;http://www.icheckmovies.com/movies/right+at+your+door/;361;10;0;33;;http://www.imdb.com/title/tt0458367/;"2014-04-30 20:14:28";no;no;no;no
Contagion;2011;http://www.icheckmovies.com/movies/contagion-2011-1/;9882;268;1;135;;http://www.imdb.com/title/tt1598778/;"2014-04-30 20:12:54";no;no;no;no
"Die unendliche Geschichte";1984;http://www.icheckmovies.com/movies/die+unendliche+geschichte/;8615;475;0;92;"The NeverEnding Story";http://www.imdb.com/title/tt0088323/;"2014-04-30 20:11:08";no;no;no;no
"Open Range";2003;http://www.icheckmovies.com/movies/open+range/;2844;114;3;75;;http://www.imdb.com/title/tt0316356/;"2014-04-30 16:22:46";no;no;no;no
"Mighty Morphin Power Rangers: The Movie";1995;http://www.icheckmovies.com/movies/mighty+morphin+power+rangers+the+movie/;2358;34;1;24;;http://www.imdb.com/title/tt0113820/;"2014-04-30 13:31:46";no;no;no;no
"Kevin & Perry Go Large";2000;http://www.icheckmovies.com/movies/kevin+and+perry+go+large/;646;10;1;11;;http://www.imdb.com/title/tt0205177/;"2014-04-30 13:31:02";no;no;no;no
"Ali G Indahouse";2002;http://www.icheckmovies.com/movies/ali+g+indahouse/;4576;80;0;31;;http://www.imdb.com/title/tt0284837/;"2014-04-30 13:30:53";no;no;no;no
"Spice World";1997;http://www.icheckmovies.com/movies/spice+world/;3869;77;0;28;;http://www.imdb.com/title/tt0120185/;"2014-04-30 13:30:30";no;no;no;no
"I Love You, Man";2009;http://www.icheckmovies.com/movies/i+love+you+man/;13887;590;0;84;;http://www.imdb.com/title/tt1155056/;"2014-04-30 13:29:47";no;no;no;no
"Stranger Than Fiction";2006;http://www.icheckmovies.com/movies/stranger+than+fiction/;22185;1603;0;148;;http://www.imdb.com/title/tt0420223/;"2014-04-30 13:29:32";no;no;no;no
"Thank You for Smoking";2005;http://www.icheckmovies.com/movies/thank+you+for+smoking/;24023;1639;1;145;;http://www.imdb.com/title/tt0427944/;"2014-04-30 13:29:23";no;no;no;no
BASEketball;1998;http://www.icheckmovies.com/movies/baseketball/;3824;154;0;30;;http://www.imdb.com/title/tt0131857/;"2014-04-30 13:27:53";no;no;no;no
"The Girl Next Door";2004;http://www.icheckmovies.com/movies/the+girl+next+door/;10970;293;0;72;;http://www.imdb.com/title/tt0265208/;"2014-04-30 13:16:21";no;no;no;no
"The Inbetweeners Movie";2011;http://www.icheckmovies.com/movies/the+inbetweeners+movie/;4025;123;0;56;;http://www.imdb.com/title/tt1716772/;"2014-04-30 13:15:10";no;no;no;no
Adventureland;2009;http://www.icheckmovies.com/movies/adventureland/;11799;447;1;113;;http://www.imdb.com/title/tt1091722/;"2014-04-30 13:15:05";no;no;no;no
"17 Again";2009;http://www.icheckmovies.com/movies/17+again/;11086;211;0;59;;http://www.imdb.com/title/tt0974661/;"2014-04-30 13:14:42";no;no;no;no
"Bring It On";2000;http://www.icheckmovies.com/movies/bring+it+on/;10207;219;0;57;;http://www.imdb.com/title/tt0204946/;"2014-04-30 13:14:14";no;no;no;no
"Easy A";2010;http://www.icheckmovies.com/movies/easy+a/;29236;1792;0;184;;http://www.imdb.com/title/tt1282140/;"2014-04-30 13:14:13";no;no;no;no
"Hard Candy";2005;http://www.icheckmovies.com/movies/hard+candy/;10895;809;0;148;;http://www.imdb.com/title/tt0424136/;"2014-04-30 13:13:00";no;no;no;no
"The Strangers";2008;http://www.icheckmovies.com/movies/the+strangers/;7255;197;1;98;;http://www.imdb.com/title/tt0482606/;"2014-04-30 13:07:16";no;no;no;no
"Cabin Fever";2002;http://www.icheckmovies.com/movies/cabin+fever/;7292;128;1;79;;http://www.imdb.com/title/tt0303816/;"2014-04-30 13:05:40";no;no;no;no
"Resident Evil";2002;http://www.icheckmovies.com/movies/resident+evil/;19538;506;1;137;;http://www.imdb.com/title/tt0120804/;"2014-04-30 13:01:43";no;no;no;no
"30 Days of Night";2007;http://www.icheckmovies.com/movies/30+days+of+night/;10830;246;1;111;;http://www.imdb.com/title/tt0389722/;"2014-04-30 13:01:32";no;no;no;no
"Wrong Turn";2003;http://www.icheckmovies.com/movies/wrong+turn/;6378;99;1;72;;http://www.imdb.com/title/tt0295700/;"2014-04-30 12:58:47";no;no;no;no
"Honogurai mizu no soko kara";2002;http://www.icheckmovies.com/movies/honogurai+mizu+no+soko+kara/;1875;74;1;79;"Dark Water";http://www.imdb.com/title/tt0308379/;"2014-04-30 12:58:36";no;no;no;no
Ils;2006;http://www.icheckmovies.com/movies/ils/;1940;76;1;78;Them;http://www.imdb.com/title/tt0465203/;"2014-04-30 12:50:11";no;no;no;no
Cronos;1993;http://www.icheckmovies.com/movies/cronos/;3135;113;5;111;Chronos;http://www.imdb.com/title/tt0104029/;"2014-04-30 12:47:09";no;no;no;no
Candyman;1992;http://www.icheckmovies.com/movies/candyman/;7473;200;1;124;;http://www.imdb.com/title/tt0103919/;"2014-04-30 12:36:07";no;no;no;no
"The Amityville Horror";2005;http://www.icheckmovies.com/movies/the+amityville+horror-2005-1/;3921;51;0;49;;http://www.imdb.com/title/tt0384806/;"2014-04-30 12:32:15";no;no;no;no
"Red Eye";2005;http://www.icheckmovies.com/movies/red+eye/;5389;115;0;49;;http://www.imdb.com/title/tt0421239/;"2014-04-30 12:30:23";no;no;no;no
"The Snowman";1982;http://www.icheckmovies.com/movies/the+snowman/;6453;246;1;54;;http://www.imdb.com/title/tt0084701/;"2014-04-30 12:27:14";no;no;no;no
"Leaving Las Vegas";1995;http://www.icheckmovies.com/movies/leaving+las+vegas/;8738;541;4;162;;http://www.imdb.com/title/tt0113627/;"2014-04-29 17:51:41";no;no;no;no
"Killer Joe";2011;http://www.icheckmovies.com/movies/killer+joe/;2947;170;1;85;;http://www.imdb.com/title/tt1726669/;"2014-04-29 17:44:56";no;no;no;no
Scum;1977;http://www.icheckmovies.com/movies/scum/;553;43;1;46;;http://www.imdb.com/title/tt0079871/;"2014-04-29 15:55:55";no;no;no;no
WarGames;1983;http://www.icheckmovies.com/movies/wargames/;6424;305;1;82;;http://www.imdb.com/title/tt0086567/;"2014-04-29 01:41:11";no;no;no;no
"Zidane, un portrait du 21e siècle";2006;http://www.icheckmovies.com/movies/zidane+un+portrait+du+21e+siecle/;303;15;2;37;"Zidane: A 21st Century Portrait";http://www.imdb.com/title/tt0478337/;"2014-04-29 01:40:46";no;no;no;no
"La marche de l'empereur";2005;http://www.icheckmovies.com/movies/la+marche+de+lempereur/;3782;194;2;71;"March of the Penguins";http://www.imdb.com/title/tt0428803/;"2014-04-29 01:38:35";no;no;no;no
Duel;1971;http://www.icheckmovies.com/movies/duel/;5687;354;3;136;;http://www.imdb.com/title/tt0067023/;"2014-04-28 17:03:18";no;no;no;no
"Les triplettes de Belleville";2003;http://www.icheckmovies.com/movies/les+triplettes+de+belleville/;10115;1049;10;179;"The Triplets of Belleville";http://www.imdb.com/title/tt0286244/;"2014-04-28 17:02:45";no;no;no;no
"Rabbit-Proof Fence";2002;http://www.icheckmovies.com/movies/rabbit-proof+fence/;2703;107;3;88;;http://www.imdb.com/title/tt0252444/;"2014-04-28 16:55:35";no;no;no;no
"Touching the Void";2003;http://www.icheckmovies.com/movies/touching+the+void/;2234;186;5;89;;http://www.imdb.com/title/tt0379557/;"2014-04-28 16:54:58";no;no;no;no
"Sliding Doors";1998;http://www.icheckmovies.com/movies/sliding+doors/;3003;122;1;45;;http://www.imdb.com/title/tt0120148/;"2014-04-28 16:40:47";no;no;no;no
Submarine;2010;http://www.icheckmovies.com/movies/submarine-2010/;7081;862;0;122;;http://www.imdb.com/title/tt1440292/;"2014-04-28 16:39:31";no;no;no;no
Hostel;2005;http://www.icheckmovies.com/movies/hostel/;8167;146;0;110;;http://www.imdb.com/title/tt0450278/;"2014-04-28 16:39:23";no;no;no;no
"Enemy at the Gates";2001;http://www.icheckmovies.com/movies/enemy+at+the+gates/;8110;441;0;70;;http://www.imdb.com/title/tt0215750/;"2014-04-28 16:39:15";no;no;no;no
"Shanghai Knights";2003;http://www.icheckmovies.com/movies/shanghai+knights/;5684;74;0;49;;http://www.imdb.com/title/tt0300471/;"2014-04-28 16:38:58";no;no;no;no
"Speed 2: Cruise Control";1997;http://www.icheckmovies.com/movies/speed+2+cruise+control/;4485;16;0;39;;http://www.imdb.com/title/tt0120179/;"2014-04-28 16:38:48";no;no;no;no
"Silent Hill";2006;http://www.icheckmovies.com/movies/silent+hill/;10059;390;1;127;;http://www.imdb.com/title/tt0384537/;"2014-04-28 16:07:34";no;no;no;no
"Sunshine Cleaning";2008;http://www.icheckmovies.com/movies/sunshine+cleaning/;3893;126;0;36;;http://www.imdb.com/title/tt0862846/;"2014-04-28 16:03:32";no;no;no;no
"Never Been Kissed";1999;http://www.icheckmovies.com/movies/never+been+kissed/;8280;178;0;50;;http://www.imdb.com/title/tt0151738/;"2014-04-28 16:01:52";no;no;no;no
"Strange Days";1995;http://www.icheckmovies.com/movies/strange+days/;2260;150;0;91;;http://www.imdb.com/title/tt0114558/;"2014-04-28 15:59:30";no;no;no;no
"Source Code";2011;http://www.icheckmovies.com/movies/source+code/;22473;1024;0;164;;http://www.imdb.com/title/tt0945513/;"2014-04-28 15:59:18";no;no;no;no
"The Mothman Prophecies";2002;http://www.icheckmovies.com/movies/the+mothman+prophecies/;5999;128;1;60;;http://www.imdb.com/title/tt0265349/;"2014-04-28 15:57:12";no;no;no;no
"Vanilla Sky";2001;http://www.icheckmovies.com/movies/vanilla+sky/;28271;1163;1;140;;http://www.imdb.com/title/tt0259711/;"2014-04-28 15:57:04";no;no;no;no
eXistenZ;1999;http://www.icheckmovies.com/movies/existenz/;6745;443;3;137;;http://www.imdb.com/title/tt0120907/;"2014-04-28 15:56:30";no;no;no;no
"Death Proof";2007;http://www.icheckmovies.com/movies/death+proof/;18549;1104;2;157;;http://www.imdb.com/title/tt1028528/;"2014-04-28 15:51:09";no;no;no;no
"Panic Room";2002;http://www.icheckmovies.com/movies/panic+room/;16663;344;0;105;;http://www.imdb.com/title/tt0258000/;"2014-04-28 15:50:07";no;no;no;no
"The Game";1997;http://www.icheckmovies.com/movies/the+game/;16558;1246;2;186;;http://www.imdb.com/title/tt0119174/;"2014-04-28 15:50:06";no;no;no;no
"The Terminal";2004;http://www.icheckmovies.com/movies/the+terminal/;40253;1720;1;126;;http://www.imdb.com/title/tt0362227/;"2014-04-28 15:48:43";no;no;no;no
"Empire of the Sun";1987;http://www.icheckmovies.com/movies/empire+of+the+sun/;8919;616;7;136;;http://www.imdb.com/title/tt0092965/;"2014-04-28 15:48:36";no;no;no;no
Buried;2010;http://www.icheckmovies.com/movies/buried/;8727;412;0;85;;http://www.imdb.com/title/tt1462758/;"2014-04-28 15:47:08";no;no;no;no
"Phone Booth";2002;http://www.icheckmovies.com/movies/phone+booth/;13363;434;0;92;;http://www.imdb.com/title/tt0183649/;"2014-04-28 15:47:02";no;no;no;no
"Changing Lanes";2002;http://www.icheckmovies.com/movies/changing+lanes/;2230;38;0;26;;http://www.imdb.com/title/tt0264472/;"2014-04-28 15:46:55";no;no;no;no
"The Mist";2007;http://www.icheckmovies.com/movies/the+mist/;16205;807;1;180;;http://www.imdb.com/title/tt0884328/;"2014-04-28 15:45:23";no;no;no;no
"The Island";2005;http://www.icheckmovies.com/movies/the+island/;14424;440;0;90;;http://www.imdb.com/title/tt0399201/;"2014-04-28 15:44:40";no;no;no;no
"Eight Legged Freaks";2002;http://www.icheckmovies.com/movies/eight+legged+freaks/;2997;28;0;47;;http://www.imdb.com/title/tt0271367/;"2014-04-28 15:44:32";no;no;no;no
"The Cable Guy";1996;http://www.icheckmovies.com/movies/the+cable+guy/;10127;234;0;65;;http://www.imdb.com/title/tt0115798/;"2014-04-28 15:44:02";no;no;no;no
"Anger Management";2003;http://www.icheckmovies.com/movies/anger+management/;12326;210;0;72;;http://www.imdb.com/title/tt0305224/;"2014-04-28 15:40:41";no;no;no;no
"Clerks II";2006;http://www.icheckmovies.com/movies/clerks+ii/;9119;434;0;96;;http://www.imdb.com/title/tt0424345/;"2014-04-28 15:39:16";no;no;no;no
"Dude, Where's My Car?";2000;http://www.icheckmovies.com/movies/dude+wheres+my+carquestion/;13707;249;0;62;;http://www.imdb.com/title/tt0242423/;"2014-04-28 15:39:09";no;no;no;no
"Road Trip";2000;http://www.icheckmovies.com/movies/road+trip/;9551;165;1;62;;http://www.imdb.com/title/tt0215129/;"2014-04-28 15:39:07";no;no;no;no
