title;year;url;checkedcount;favouritecount;officialtoplistcount;usertoplistcount;akatitle;imdburl;checked;favorite;disliked;watchlist;owned
"The Woman in Black";2012;http://www.icheckmovies.com/movies/the+woman+in+black-2012-1/;6105;135;0;115;;http://www.imdb.com/title/tt1596365/;"2015-01-13 22:36:05";no;no;no;no
"U Turn";1997;http://www.icheckmovies.com/movies/u+turn/;1675;71;0;35;;http://www.imdb.com/title/tt0120399/;"2015-01-10 20:29:19";no;no;no;no
"Saw IV";2007;http://www.icheckmovies.com/movies/saw+iv/;7560;106;0;66;;http://www.imdb.com/title/tt0890870/;"2015-01-10 20:27:58";no;no;no;no
"Road Trip";2000;http://www.icheckmovies.com/movies/road+trip/;9549;165;1;62;;http://www.imdb.com/title/tt0215129/;"2015-01-10 20:27:01";no;no;no;no
"One Hour Photo";2002;http://www.icheckmovies.com/movies/one+hour+photo/;6418;229;0;62;;http://www.imdb.com/title/tt0265459/;"2015-01-10 20:26:23";no;no;no;no
"Master and Commander: The Far Side of the World";2003;http://www.icheckmovies.com/movies/master+and+commander+the+far+side+of+the+world/;23087;956;6;182;;http://www.imdb.com/title/tt0311113/;"2015-01-10 20:24:57";no;no;no;no
"Me, Myself & Irene";2000;http://www.icheckmovies.com/movies/me+myself+and+irene/;13714;267;1;65;;http://www.imdb.com/title/tt0183505/;"2015-01-10 20:24:54";no;no;no;no
"The Italian Job";1969;http://www.icheckmovies.com/movies/the+italian+job/;6657;230;3;83;;http://www.imdb.com/title/tt0064505/;"2015-01-10 20:23:13";no;no;no;no
"Iron Man Three";2013;http://www.icheckmovies.com/movies/iron+man+three/;17655;638;1;234;;http://www.imdb.com/title/tt1300854/;"2015-01-10 20:23:02";no;no;no;no
"The Human Centipede (First Sequence)";2009;http://www.icheckmovies.com/movies/the+human+centipede+first+sequence/;5299;88;1;74;;http://www.imdb.com/title/tt1467304/;"2015-01-10 20:21:58";no;no;no;no
Godzilla;1998;http://www.icheckmovies.com/movies/godzilla/;33492;233;1;85;;http://www.imdb.com/title/tt0120685/;"2015-01-10 20:21:08";no;no;no;no
"The Girl Next Door";2004;http://www.icheckmovies.com/movies/the+girl+next+door/;10969;293;0;72;;http://www.imdb.com/title/tt0265208/;"2015-01-10 20:20:55";no;no;no;no
Elysium;2013;http://www.icheckmovies.com/movies/elysium/;8582;188;1;124;;http://www.imdb.com/title/tt1535108/;"2015-01-10 20:18:33";no;no;no;no
"Dodgeball: A True Underdog Story";2004;http://www.icheckmovies.com/movies/dodgeball+a+true+underdog+story/;16222;425;1;96;;http://www.imdb.com/title/tt0364725/;"2015-01-10 20:17:23";no;no;no;no
"Corpse Bride";2005;http://www.icheckmovies.com/movies/corpse+bride/;23517;1021;0;157;;http://www.imdb.com/title/tt0121164/;"2015-01-10 20:15:40";no;no;no;no
"The Conjuring";2013;http://www.icheckmovies.com/movies/the+conjuring/;8332;432;1;172;;http://www.imdb.com/title/tt1457767/;"2015-01-10 20:15:25";no;no;no;no
"Chicken Run";2000;http://www.icheckmovies.com/movies/chicken+run/;31813;600;6;128;;http://www.imdb.com/title/tt0120630/;"2015-01-10 20:14:31";no;no;no;no
"Bring It On";2000;http://www.icheckmovies.com/movies/bring+it+on/;10206;219;0;57;;http://www.imdb.com/title/tt0204946/;"2015-01-10 20:13:55";no;no;no;no
"The Imitation Game";2014;http://www.icheckmovies.com/movies/the+imitation+game/;7833;616;8;175;;http://www.imdb.com/title/tt2084970/;"2015-01-10 20:08:48";no;no;no;no
Her;2013;http://www.icheckmovies.com/movies/her-2013/;16802;2235;7;382;;http://www.imdb.com/title/tt1798709/;"2015-01-10 00:48:21";no;no;no;no
Heat;1995;http://www.icheckmovies.com/movies/heat/;35827;2702;16;379;;http://www.imdb.com/title/tt0113277/;"2015-01-05 21:27:33";no;no;no;no
Interstellar;2014;http://www.icheckmovies.com/movies/interstellar/;12659;1755;8;231;;http://www.imdb.com/title/tt0816692/;"2015-01-05 03:37:43";no;no;no;no
"The Long Kiss Goodnight";1996;http://www.icheckmovies.com/movies/the+long+kiss+goodnight/;3365;108;1;62;;http://www.imdb.com/title/tt0116908/;"2015-01-05 03:32:08";no;no;no;no
"The Hitcher";1986;http://www.icheckmovies.com/movies/the+hitcher/;4099;178;2;100;;http://www.imdb.com/title/tt0091209/;"2015-01-05 03:30:26";no;no;no;no
Excalibur;1981;http://www.icheckmovies.com/movies/excalibur/;3852;170;2;91;;http://www.imdb.com/title/tt0082348/;"2015-01-05 03:29:42";no;no;no;no
"Dead Man's Shoes";2004;http://www.icheckmovies.com/movies/dead+mans+shoes/;3915;381;4;108;;http://www.imdb.com/title/tt0419677/;"2015-01-05 03:29:07";yes;no;no;no
Caché;2005;http://www.icheckmovies.com/movies/cache/;7362;710;10;241;Hidden;http://www.imdb.com/title/tt0387898/;"2015-01-05 03:28:17";no;no;no;no
Blackfish;2013;http://www.icheckmovies.com/movies/blackfish/;3002;185;1;73;;http://www.imdb.com/title/tt2545118/;"2015-01-04 21:43:14";no;no;no;no
"Funny Games";2007;http://www.icheckmovies.com/movies/funny+games-2007/;4925;311;0;98;;http://www.imdb.com/title/tt0808279/;"2015-01-04 21:37:18";no;no;no;no
Secretary;2002;http://www.icheckmovies.com/movies/secretary/;5134;441;1;76;;http://www.imdb.com/title/tt0274812/;"2015-01-04 21:35:57";no;no;no;no
"Låt den rätte komma in";2008;http://www.icheckmovies.com/movies/lat+den+ratte+komma+in/;26306;3262;12;420;"Let the Right One In";http://www.imdb.com/title/tt1139797/;"2015-01-02 23:41:05";no;no;no;no
"The Yogis of Tibet";2002;http://www.icheckmovies.com/movies/the+yogis+of+tibet/;3;0;0;0;;http://www.imdb.com/title/tt1429400/;"2014-12-29 19:24:54";no;no;no;no
"Fahrenheit 9/11";2004;http://www.icheckmovies.com/movies/fahrenheit+9slash11/;25222;494;4;117;;http://www.imdb.com/title/tt0361596/;"2014-12-29 19:24:05";no;no;no;no
Sicko;2007;http://www.icheckmovies.com/movies/sicko/;11672;387;2;67;;http://www.imdb.com/title/tt0386032/;"2014-12-29 19:23:48";no;no;no;no
"Gone Girl";2014;http://www.icheckmovies.com/movies/gone+girl/;12307;1349;7;239;;http://www.imdb.com/title/tt2267998/;"2014-12-25 23:48:20";no;no;no;no
"Nymphomaniac: Vol. I";2013;http://www.icheckmovies.com/movies/nymphomaniac+vol.+i/;3839;267;1;113;;http://www.imdb.com/title/tt1937390/;"2014-12-23 23:11:43";no;no;no;no
"Nymphomaniac: Vol. II";2013;http://www.icheckmovies.com/movies/nymphomaniac+vol.+ii/;2907;155;1;84;;http://www.imdb.com/title/tt2382009/;"2014-12-23 23:11:20";no;no;no;no
"A Walk Among the Tombstones";2014;http://www.icheckmovies.com/movies/a+walk+among+the+tombstones/;1113;23;0;29;;http://www.imdb.com/title/tt0365907/;"2014-12-11 00:15:31";no;no;no;no
Oculus;2013;http://www.icheckmovies.com/movies/oculus/;1702;62;0;64;;http://www.imdb.com/title/tt2388715/;"2014-12-04 21:37:28";no;no;no;no
Predestination;2014;http://www.icheckmovies.com/movies/predestination/;2061;184;0;52;;http://www.imdb.com/title/tt2397535/;"2014-12-02 23:20:02";no;no;no;no
"The Babadook";2014;http://www.icheckmovies.com/movies/the+babadook/;2507;190;1;111;;http://www.imdb.com/title/tt2321549/;"2014-11-29 22:36:57";no;no;no;no
"The Next Three Days";2010;http://www.icheckmovies.com/movies/the+next+three+days/;6207;260;0;60;;http://www.imdb.com/title/tt1458175/;"2014-09-05 23:41:35";no;no;no;no
"What to Expect When You're Expecting";2012;http://www.icheckmovies.com/movies/what+to+expect+when+youre+expecting/;2828;30;0;46;;http://www.imdb.com/title/tt1586265/;"2014-08-25 22:46:52";no;no;no;no
"The Ring Two";2005;http://www.icheckmovies.com/movies/the+ring+two/;4188;33;0;55;"The Ring 2";http://www.imdb.com/title/tt0377109/;"2014-08-25 20:02:48";no;no;no;no
Monster;2003;http://www.icheckmovies.com/movies/monster/;7664;338;1;112;;http://www.imdb.com/title/tt0340855/;"2014-08-25 20:02:13";no;no;no;no
"Dawn of the Planet of the Apes";2014;http://www.icheckmovies.com/movies/dawn+of+the+planet+of+the+apes/;7022;378;1;149;;http://www.imdb.com/title/tt2103281/;"2014-08-05 00:00:53";no;no;no;no
Noah;2014;http://www.icheckmovies.com/movies/noah-2014/;4765;84;1;92;;http://www.imdb.com/title/tt1959490/;"2014-08-05 00:00:44";no;no;no;no
Zelig;1983;http://www.icheckmovies.com/movies/zelig/;5044;504;6;161;;http://www.imdb.com/title/tt0086637/;"2014-07-18 13:49:22";no;no;no;no
"Bad Taste";1987;http://www.icheckmovies.com/movies/bad+taste/;4326;225;3;108;;http://www.imdb.com/title/tt0092610/;"2014-07-11 11:53:19";no;no;no;no
"Days of Heaven";1978;http://www.icheckmovies.com/movies/days+of+heaven/;7062;911;19;343;;http://www.imdb.com/title/tt0077405/;"2014-06-26 11:50:33";no;no;no;no
"The Thin Red Line";1998;http://www.icheckmovies.com/movies/the+thin+red+line/;17589;1237;13;363;;http://www.imdb.com/title/tt0120863/;"2014-06-26 11:47:24";no;no;no;no
"Breakfast at Tiffany's";1961;http://www.icheckmovies.com/movies/breakfast+at+tiffanys/;24700;2087;8;320;;http://www.imdb.com/title/tt0054698/;"2014-06-24 15:41:29";no;no;no;no
"The Third Man";1949;http://www.icheckmovies.com/movies/the+third+man/;16312;2069;31;591;;http://www.imdb.com/title/tt0041959/;"2014-06-13 10:48:15";no;no;no;no
"The Switch";2010;http://www.icheckmovies.com/movies/the+switch/;4498;62;0;47;;http://www.imdb.com/title/tt0889573/;"2014-06-09 11:54:50";no;no;no;no
"Citizen Kane";1941;http://www.icheckmovies.com/movies/citizen+kane/;39536;3702;32;819;;http://www.imdb.com/title/tt0033467/;"2014-06-05 11:32:54";no;no;no;no
Akira;1988;http://www.icheckmovies.com/movies/akira/;22309;2073;16;314;;http://www.imdb.com/title/tt0094625/;"2014-06-02 11:36:50";no;no;no;no
"Do the Right Thing";1989;http://www.icheckmovies.com/movies/do+the+right+thing/;12368;1132;18;382;;http://www.imdb.com/title/tt0097216/;"2014-05-28 19:13:45";yes;no;no;no
"Butch Cassidy and the Sundance Kid";1969;http://www.icheckmovies.com/movies/butch+cassidy+and+the+sundance+kid/;24180;1927;23;451;;http://www.imdb.com/title/tt0064115/;"2014-05-27 01:41:03";no;no;no;no
"Walled In";2009;http://www.icheckmovies.com/movies/walled+in/;170;2;0;8;;http://www.imdb.com/title/tt1104006/;"2014-05-26 13:34:46";no;no;no;no
"Fatal Attraction";1987;http://www.icheckmovies.com/movies/fatal+attraction/;14705;235;7;171;;http://www.imdb.com/title/tt0093010/;"2014-05-23 00:49:32";no;no;no;no
"La double vie de Véronique";1991;http://www.icheckmovies.com/movies/la+double+vie+de+veronique/;4539;670;10;229;"The Double Life of Veronique";http://www.imdb.com/title/tt0101765/;"2014-05-22 00:56:18";no;no;no;no
"The Human Centipede II (Full Sequence)";2011;http://www.icheckmovies.com/movies/the+human+centipede+ii+full+sequence/;1446;24;0;47;;http://www.imdb.com/title/tt1530509/;"2014-05-20 00:50:58";no;no;no;no
"Srpski film";2010;http://www.icheckmovies.com/movies/srpski+film/;2046;93;0;81;"A Serbian Film";http://www.imdb.com/title/tt1273235/;"2014-05-20 00:50:39";no;no;no;no
"Final Destination";2000;http://www.icheckmovies.com/movies/final+destination/;22690;435;1;114;;http://www.imdb.com/title/tt0195714/;"2014-05-19 21:25:18";no;no;no;no
Antz;1998;http://www.icheckmovies.com/movies/antz/;24578;237;2;105;;http://www.imdb.com/title/tt0120587/;"2014-05-19 21:22:22";no;no;no;no
"Behind Enemy Lines";2001;http://www.icheckmovies.com/movies/behind+enemy+lines/;4061;77;0;39;;http://www.imdb.com/title/tt0159273/;"2014-05-19 21:22:11";no;no;no;no
Matilda;1996;http://www.icheckmovies.com/movies/matilda/;17102;698;0;63;;http://www.imdb.com/title/tt0117008/;"2014-05-19 21:21:29";no;no;no;no
"Honey, I Shrunk the Kids";1989;http://www.icheckmovies.com/movies/honey+i+shrunk+the+kids/;45127;453;2;73;;http://www.imdb.com/title/tt0097523/;"2014-05-19 21:16:40";no;no;no;no
"The Man with the Golden Gun";1974;http://www.icheckmovies.com/movies/the+man+with+the+golden+gun/;8393;122;1;71;;http://www.imdb.com/title/tt0071807/;"2014-05-19 21:14:34";no;no;no;no
"The Hills Have Eyes";2006;http://www.icheckmovies.com/movies/the+hills+have+eyes-2006/;5977;128;0;89;;http://www.imdb.com/title/tt0454841/;"2014-05-19 21:12:41";no;no;no;no
"The Hole";2001;http://www.icheckmovies.com/movies/the+hole-2001/;1800;55;0;43;;http://www.imdb.com/title/tt0242527/;"2014-05-19 21:12:36";no;no;no;no
"Jackass: The Movie";2002;http://www.icheckmovies.com/movies/jackass+the+movie/;11264;174;0;64;;http://www.imdb.com/title/tt0322802/;"2014-05-19 21:12:32";no;no;no;no
"The Mighty Ducks";1992;http://www.icheckmovies.com/movies/the+mighty+ducks/;5892;114;0;52;Champions;http://www.imdb.com/title/tt0104868/;"2014-05-19 21:11:21";no;no;no;no
"The Beach";2000;http://www.icheckmovies.com/movies/the+beach/;11297;447;0;70;;http://www.imdb.com/title/tt0163978/;"2014-05-19 21:11:04";no;no;no;no
"Shallow Grave";1994;http://www.icheckmovies.com/movies/shallow+grave/;3424;241;1;93;;http://www.imdb.com/title/tt0111149/;"2014-05-19 21:10:58";no;no;no;no
"Dude, Where's My Car?";2000;http://www.icheckmovies.com/movies/dude+wheres+my+carquestion/;13703;249;0;62;;http://www.imdb.com/title/tt0242423/;"2014-05-19 21:10:16";no;no;no;no
"Clerks II";2006;http://www.icheckmovies.com/movies/clerks+ii/;9117;434;0;96;;http://www.imdb.com/title/tt0424345/;"2014-05-19 21:10:09";no;no;no;no
"The Island";2005;http://www.icheckmovies.com/movies/the+island/;14420;440;0;90;;http://www.imdb.com/title/tt0399201/;"2014-05-19 21:10:02";no;no;no;no
"Phone Booth";2002;http://www.icheckmovies.com/movies/phone+booth/;13362;434;0;92;;http://www.imdb.com/title/tt0183649/;"2014-05-19 21:09:55";no;no;no;no
Buried;2010;http://www.icheckmovies.com/movies/buried/;8727;412;0;85;;http://www.imdb.com/title/tt1462758/;"2014-05-19 21:09:54";no;no;no;no
"Panic Room";2002;http://www.icheckmovies.com/movies/panic+room/;16661;344;0;105;;http://www.imdb.com/title/tt0258000/;"2014-05-19 21:09:50";no;no;no;no
"Never Been Kissed";1999;http://www.icheckmovies.com/movies/never+been+kissed/;8279;178;0;50;;http://www.imdb.com/title/tt0151738/;"2014-05-19 21:09:41";no;no;no;no
"Speed 2: Cruise Control";1997;http://www.icheckmovies.com/movies/speed+2+cruise+control/;4484;16;0;39;;http://www.imdb.com/title/tt0120179/;"2014-05-19 21:09:37";no;no;no;no
"Enemy at the Gates";2001;http://www.icheckmovies.com/movies/enemy+at+the+gates/;8110;441;0;70;;http://www.imdb.com/title/tt0215750/;"2014-05-19 21:09:34";no;no;no;no
Hostel;2005;http://www.icheckmovies.com/movies/hostel/;8165;146;0;110;;http://www.imdb.com/title/tt0450278/;"2014-05-19 21:09:32";no;no;no;no
"Touching the Void";2003;http://www.icheckmovies.com/movies/touching+the+void/;2233;186;5;89;;http://www.imdb.com/title/tt0379557/;"2014-05-19 21:09:28";no;no;no;no
"Red Eye";2005;http://www.icheckmovies.com/movies/red+eye/;5388;115;0;49;;http://www.imdb.com/title/tt0421239/;"2014-05-19 21:09:06";no;no;no;no
"The Strangers";2008;http://www.icheckmovies.com/movies/the+strangers/;7254;197;1;98;;http://www.imdb.com/title/tt0482606/;"2014-05-19 21:08:40";no;no;no;no
"Mighty Morphin Power Rangers: The Movie";1995;http://www.icheckmovies.com/movies/mighty+morphin+power+rangers+the+movie/;2358;34;1;24;;http://www.imdb.com/title/tt0113820/;"2014-05-19 21:05:41";no;no;no;no
"Ali G Indahouse";2002;http://www.icheckmovies.com/movies/ali+g+indahouse/;4575;80;0;31;;http://www.imdb.com/title/tt0284837/;"2014-05-19 21:05:39";no;no;no;no
"Kevin & Perry Go Large";2000;http://www.icheckmovies.com/movies/kevin+and+perry+go+large/;645;10;1;11;;http://www.imdb.com/title/tt0205177/;"2014-05-19 21:05:38";no;no;no;no
"Right at Your Door";2006;http://www.icheckmovies.com/movies/right+at+your+door/;361;10;0;33;;http://www.imdb.com/title/tt0458367/;"2014-05-19 21:05:31";no;no;no;no
Contagion;2011;http://www.icheckmovies.com/movies/contagion-2011-1/;9878;268;1;135;;http://www.imdb.com/title/tt1598778/;"2014-05-19 21:05:29";no;no;no;no
Pleasantville;1998;http://www.icheckmovies.com/movies/pleasantville/;9399;644;0;122;;http://www.imdb.com/title/tt0120789/;"2014-05-19 21:04:16";no;no;no;no
Moneyball;2011;http://www.icheckmovies.com/movies/moneyball/;17270;869;3;234;;http://www.imdb.com/title/tt1210166/;"2014-05-19 21:04:05";no;no;no;no
"Gokudô kyôfu dai-gekijô: Gozu";2003;http://www.icheckmovies.com/movies/gokudo+kyofu+dai-gekijo+gozu/;588;71;1;74;"Yakuza Horror Theater: Gozu";http://www.imdb.com/title/tt0361668/;"2014-05-19 12:24:00";no;no;no;no
"Koroshiya 1";2001;http://www.icheckmovies.com/movies/koroshiya+1/;2589;197;2;133;"Ichi the Killer";http://www.imdb.com/title/tt0296042/;"2014-05-19 12:22:01";no;no;no;no
"Dallas Buyers Club";2013;http://www.icheckmovies.com/movies/dallas+buyers+club/;11331;841;3;232;;http://www.imdb.com/title/tt0790636/;"2014-05-19 12:20:59";no;no;no;no
"Jeepers Creepers II";2003;http://www.icheckmovies.com/movies/jeepers+creepers+ii/;2488;23;0;38;;http://www.imdb.com/title/tt0301470/;"2014-05-18 17:02:05";no;no;no;no
"Jeepers Creepers";2001;http://www.icheckmovies.com/movies/jeepers+creepers/;5712;92;0;71;;http://www.imdb.com/title/tt0263488/;"2014-05-18 17:01:59";no;no;no;no
"I Know What You Did Last Summer";1997;http://www.icheckmovies.com/movies/i+know+what+you+did+last+summer/;8412;72;0;76;;http://www.imdb.com/title/tt0119345/;"2014-05-18 17:01:49";no;no;no;no
"Sorority Row";2009;http://www.icheckmovies.com/movies/sorority+row/;1183;14;0;26;;http://www.imdb.com/title/tt1232783/;"2014-05-18 17:01:12";no;no;no;no
Psycho;1998;http://www.icheckmovies.com/movies/psycho-1998/;2581;22;0;48;;http://www.imdb.com/title/tt0155975/;"2014-05-18 17:00:13";no;no;no;no
"El orfanato";2007;http://www.icheckmovies.com/movies/el+orfanato/;11830;801;3;167;"The Orphanage";http://www.imdb.com/title/tt0464141/;"2014-05-18 16:59:59";no;no;no;no
"American Pie";1999;http://www.icheckmovies.com/movies/american+pie/;55677;891;4;157;;http://www.imdb.com/title/tt0163651/;"2014-05-18 16:56:16";no;no;no;no
Disclosure;1994;http://www.icheckmovies.com/movies/disclosure/;4734;39;1;35;;http://www.imdb.com/title/tt0109635/;"2014-05-18 16:55:34";no;no;no;no
"Wild Wild West";1999;http://www.icheckmovies.com/movies/wild+wild+west/;29639;276;1;79;;http://www.imdb.com/title/tt0120891/;"2014-05-18 16:55:15";no;no;no;no
"The Day the Earth Stood Still";2008;http://www.icheckmovies.com/movies/the+day+the+earth+stood+still-2008-1/;18418;110;1;52;;http://www.imdb.com/title/tt0970416/;"2014-05-18 16:54:40";no;no;no;no
Bean;1997;http://www.icheckmovies.com/movies/bean/;29095;304;2;37;;http://www.imdb.com/title/tt0118689/;"2014-05-18 16:54:30";no;no;no;no
"The Mask of Zorro";1998;http://www.icheckmovies.com/movies/the+mask+of+zorro/;33130;373;1;74;;http://www.imdb.com/title/tt0120746/;"2014-05-18 16:54:25";no;no;no;no
"Lara Croft: Tomb Raider";2001;http://www.icheckmovies.com/movies/lara+croft+tomb+raider/;35153;284;1;86;;http://www.imdb.com/title/tt0146316/;"2014-05-18 16:53:58";no;no;no;no
"Indecent Proposal";1993;http://www.icheckmovies.com/movies/indecent+proposal/;8986;81;1;45;;http://www.imdb.com/title/tt0107211/;"2014-05-18 16:53:24";no;no;no;no
"We're the Millers";2013;http://www.icheckmovies.com/movies/were+the+millers/;7722;255;1;86;;http://www.imdb.com/title/tt1723121/;"2014-05-18 16:53:16";no;no;no;no
"What Lies Beneath";2000;http://www.icheckmovies.com/movies/what+lies+beneath/;13935;191;1;71;;http://www.imdb.com/title/tt0161081/;"2014-05-18 16:53:11";no;no;no;no
"The Bourne Legacy";2012;http://www.icheckmovies.com/movies/the+bourne+legacy/;9405;156;1;105;;http://www.imdb.com/title/tt1194173/;"2014-05-18 16:52:37";no;no;no;no
"American Pie 2";2001;http://www.icheckmovies.com/movies/american+pie+2/;44231;393;2;103;;http://www.imdb.com/title/tt0252866/;"2014-05-18 16:52:36";no;no;no;no
Rambo;2008;http://www.icheckmovies.com/movies/rambo/;8115;194;0;71;;http://www.imdb.com/title/tt0462499/;"2014-05-18 16:52:04";no;no;no;no
"Air Force One";1997;http://www.icheckmovies.com/movies/air+force+one/;25645;330;1;76;AFO;http://www.imdb.com/title/tt0118571/;"2014-05-18 16:51:32";no;no;no;no
"300: Rise of an Empire";2014;http://www.icheckmovies.com/movies/300+rise+of+an+empire/;4280;71;1;69;;http://www.imdb.com/title/tt1253863/;"2014-05-18 16:51:10";no;no;no;no
"Deep Impact";1998;http://www.icheckmovies.com/movies/deep+impact/;22972;204;1;67;;http://www.imdb.com/title/tt0120647/;"2014-05-18 16:50:55";no;no;no;no
"Ocean's Twelve";2004;http://www.icheckmovies.com/movies/oceans+twelve/;48688;717;2;138;;http://www.imdb.com/title/tt0349903/;"2014-05-18 16:50:51";no;no;no;no
"A Bug's Life";1998;http://www.icheckmovies.com/movies/a+bugs+life/;64271;1185;3;189;;http://www.imdb.com/title/tt0120623/;"2014-05-18 16:50:42";no;no;no;no
"Planet of the Apes";2001;http://www.icheckmovies.com/movies/planet+of+the+apes-2001-1/;32074;203;1;97;;http://www.imdb.com/title/tt0133152/;"2014-05-18 16:50:38";no;no;no;no
"What Women Want";2000;http://www.icheckmovies.com/movies/what+women+want/;36125;399;1;74;;http://www.imdb.com/title/tt0207201/;"2014-05-18 16:50:27";no;no;no;no
"Mission: Impossible III";2006;http://www.icheckmovies.com/movies/mission+impossible+iii/;33583;399;2;122;;http://www.imdb.com/title/tt0317919/;"2014-05-18 16:49:38";no;no;no;no
"Sex and the City";2008;http://www.icheckmovies.com/movies/sex+and+the+city/;20632;280;1;66;;http://www.imdb.com/title/tt1000774/;"2014-05-18 16:49:33";no;no;no;no
"Meet the Fockers";2004;http://www.icheckmovies.com/movies/meet+the+fockers/;49522;473;2;92;;http://www.imdb.com/title/tt0290002/;"2014-05-18 16:48:26";no;no;no;no
"Hollow Man";2000;http://www.icheckmovies.com/movies/hollow+man/;5694;54;0;56;;http://www.imdb.com/title/tt0164052/;"2014-05-18 16:44:31";no;no;no;no
"Basic Instinct";1992;http://www.icheckmovies.com/movies/basic+instinct/;21072;374;4;155;;http://www.imdb.com/title/tt0103772/;"2014-05-18 16:43:17";no;no;no;no
"Predator 2";1990;http://www.icheckmovies.com/movies/predator+2/;4845;67;1;54;;http://www.imdb.com/title/tt0100403/;"2014-05-18 16:42:17";no;no;no;no
"Point Break";1991;http://www.icheckmovies.com/movies/point+break/;10385;439;3;119;;http://www.imdb.com/title/tt0102685/;"2014-05-18 16:42:05";no;no;no;no
"The World Is Not Enough";1999;http://www.icheckmovies.com/movies/the+world+is+not+enough/;29695;225;1;93;;http://www.imdb.com/title/tt0143145/;"2014-05-18 16:41:10";no;no;no;no
"Tomorrow Never Dies";1997;http://www.icheckmovies.com/movies/tomorrow+never+dies/;31500;234;1;94;;http://www.imdb.com/title/tt0120347/;"2014-05-18 16:41:09";no;no;no;no
"A View to a Kill";1985;http://www.icheckmovies.com/movies/a+view+to+a+kill/;6835;66;1;72;;http://www.imdb.com/title/tt0090264/;"2014-05-18 16:40:56";no;no;no;no
"Die Another Day";2002;http://www.icheckmovies.com/movies/die+another+day/;37294;210;1;110;;http://www.imdb.com/title/tt0246460/;"2014-05-18 16:40:19";no;no;no;no
"The Full Monty";1997;http://www.icheckmovies.com/movies/the+full+monty/;19951;549;7;109;;http://www.imdb.com/title/tt0119164/;"2014-05-18 16:39:19";no;no;no;no
"Bugsy Malone";1976;http://www.icheckmovies.com/movies/bugsy+malone/;2823;101;2;60;;http://www.imdb.com/title/tt0074256/;"2014-05-18 16:33:32";no;no;no;no
"Dr. No";1962;http://www.icheckmovies.com/movies/dr.+no/;15064;357;4;163;;http://www.imdb.com/title/tt0055928/;"2014-05-18 16:30:11";no;no;no;no
"The Punisher";2004;http://www.icheckmovies.com/movies/the+punisher/;6576;136;0;61;;http://www.imdb.com/title/tt0330793/;"2014-05-18 16:29:40";no;no;no;no
Blade;1998;http://www.icheckmovies.com/movies/blade/;12960;322;0;139;;http://www.imdb.com/title/tt0120611/;"2014-05-18 16:28:17";no;no;no;no
X-Men;2000;http://www.icheckmovies.com/movies/x-men/;61665;1535;5;227;;http://www.imdb.com/title/tt0120903/;"2014-05-18 16:28:09";no;no;no;no
Spider-Man;2002;http://www.icheckmovies.com/movies/spider-man/;79405;1558;7;296;;http://www.imdb.com/title/tt0145487/;"2014-05-18 16:28:03";no;no;no;no
"Red Sonja";1985;http://www.icheckmovies.com/movies/red+sonja/;1618;16;1;30;;http://www.imdb.com/title/tt0089893/;"2014-05-18 16:27:03";no;no;no;no
"Kindergarten Cop";1990;http://www.icheckmovies.com/movies/kindergarten+cop/;25951;293;2;51;;http://www.imdb.com/title/tt0099938/;"2014-05-18 16:26:51";no;no;no;no
"The 6th Day";2000;http://www.icheckmovies.com/movies/the+6th+day/;4266;38;0;29;;http://www.imdb.com/title/tt0216216/;"2014-05-18 16:26:37";no;no;no;no
"Terminator 3: Rise of the Machines";2003;http://www.icheckmovies.com/movies/terminator+3+rise+of+the+machines/;33596;261;1;114;;http://www.imdb.com/title/tt0181852/;"2014-05-18 16:26:34";no;no;no;no
RoboCop;2014;http://www.icheckmovies.com/movies/robocop-2014-1/;4028;60;1;70;;http://www.imdb.com/title/tt1234721/;"2014-05-18 12:10:09";no;no;no;no
"Raging Bull";1980;http://www.icheckmovies.com/movies/raging+bull/;28339;2412;29;621;;http://www.imdb.com/title/tt0081398/;"2014-05-18 12:09:58";no;no;no;no
"The Fountain";2006;http://www.icheckmovies.com/movies/the+fountain/;18301;1702;5;213;;http://www.imdb.com/title/tt0414993/;"2014-05-14 11:33:24";no;no;no;no
"Blue Velvet";1986;http://www.icheckmovies.com/movies/blue+velvet/;19636;2172;17;551;;http://www.imdb.com/title/tt0090756/;"2014-05-13 19:31:32";yes;no;no;no
"Enduring Love";2004;http://www.icheckmovies.com/movies/enduring+love/;836;24;1;33;;http://www.imdb.com/title/tt0375735/;"2014-05-09 01:12:34";no;no;no;no
Brick;2005;http://www.icheckmovies.com/movies/brick/;14904;1584;6;177;;http://www.imdb.com/title/tt0393109/;"2014-05-09 00:49:28";no;no;no;no
Chinatown;1974;http://www.icheckmovies.com/movies/chinatown/;27857;2747;27;661;;http://www.imdb.com/title/tt0071315/;"2014-05-03 14:55:25";no;no;no;no
"Hellbound: Hellraiser II";1988;http://www.icheckmovies.com/movies/hellbound+hellraiser+ii/;3909;111;1;72;;http://www.imdb.com/title/tt0095294/;"2014-05-02 17:45:32";no;no;no;no
"Haute tension";2003;http://www.icheckmovies.com/movies/haute+tension/;4080;240;2;127;"High Tension";http://www.imdb.com/title/tt0338095/;"2014-05-02 17:45:02";no;no;no;no
"Cannibal Holocaust";1980;http://www.icheckmovies.com/movies/cannibal+holocaust/;4858;178;2;158;;http://www.imdb.com/title/tt0078935/;"2014-05-02 17:44:36";no;no;no;no
